record_id,m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,loss_quantity_numeric,sample_size_numeric,loss_pct_valid,has_loss_quantity,has_sample_size,has_source_url,has_activity,has_supply_stage,has_cause_of_loss
20344,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.5,5.5,,,Processing,,Processing into Starch,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20345,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.95,,,Harvest,,inappropriate harvesting technologies (machetes) and poor soil conditions (dry and stony).,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20346,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.5,2.5,,,Transport,,,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,False
20347,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.5,5.5,,,Processing,,Processing into Starch,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20348,566,Nigeria,,01520.01,"Cassava, fresh",2013,6.3,6.3,,Processing,Processing,,Processing into Starch,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,Sourced from Oguntade 2013,,,True,False,False,True,True,True,True
20349,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.1-5.8,,,Processing,,Grading into fufu,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20350,566,Nigeria,,01520.01,"Cassava, fresh",2013,8.5,8.5,,,Farm,,,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,False
20351,566,Nigeria,,0112,Maize (corn),2012,6.64681,6.64681,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20352,566,Nigeria,,0112,Maize (corn),2012,4.88862,4.88862,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20353,566,Nigeria,,0112,Maize (corn),2012,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20354,566,Nigeria,,0112,Maize (corn),2012,2.37531,2.37531,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20355,566,Nigeria,,0112,Maize (corn),2012,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20356,566,Nigeria,,0113,Rice,2012,4.74778,4.74778,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20357,566,Nigeria,,0113,Rice,2012,0.956749,0.956749,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20358,566,Nigeria,,0113,Rice,2012,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20359,566,Nigeria,,0113,Rice,2012,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20360,566,Nigeria,,0113,Rice,2012,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20361,566,Nigeria,,0114,Sorghum,2012,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20362,566,Nigeria,,0114,Sorghum,2012,2.57489,2.57489,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20363,566,Nigeria,,0114,Sorghum,2012,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20364,566,Nigeria,,0114,Sorghum,2012,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20365,566,Nigeria,,0118,Millet,2012,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20366,566,Nigeria,,0118,Millet,2012,0.883034,0.883034,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20367,566,Nigeria,,0118,Millet,2012,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20368,566,Nigeria,,0118,Millet,2012,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20369,566,Nigeria,,0118,Millet,2012,1.43415,1.43415,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2012?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20370,566,Nigeria,,0112,Maize (corn),2011,6.67021,6.67021,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20371,566,Nigeria,,0112,Maize (corn),2011,4.97769,4.97769,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20372,566,Nigeria,,0112,Maize (corn),2011,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20373,566,Nigeria,,0112,Maize (corn),2011,2.37178,2.37178,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20374,566,Nigeria,,0112,Maize (corn),2011,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20375,566,Nigeria,,0113,Rice,2011,4.51233,4.51233,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20376,566,Nigeria,,0113,Rice,2011,0.991599,0.991599,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20377,566,Nigeria,,0113,Rice,2011,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20378,566,Nigeria,,0113,Rice,2011,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20379,566,Nigeria,,0113,Rice,2011,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20380,566,Nigeria,,0114,Sorghum,2011,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20381,566,Nigeria,,0114,Sorghum,2011,2.58868,2.58868,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20382,566,Nigeria,,0114,Sorghum,2011,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20383,566,Nigeria,,0114,Sorghum,2011,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20384,566,Nigeria,,0118,Millet,2011,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20385,566,Nigeria,,0118,Millet,2011,0.88099,0.88099,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20386,566,Nigeria,,0118,Millet,2011,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20387,566,Nigeria,,0118,Millet,2011,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20388,566,Nigeria,,0118,Millet,2011,1.42661,1.42661,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2011?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20389,566,Nigeria,,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,15.0,15%,,Transportation,Transport,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20390,566,Nigeria,,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,10.0,10%,,Transportation,Transport,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20391,566,Nigeria,,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,12.0,12%,,Harvesting,Harvest,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20392,566,Nigeria,,01234,Tomatoes,2010,20.0,20%,,Harvesting,Harvest,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20393,566,Nigeria,,01234,Tomatoes,2010,20.0,20,,,Farm,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,60.0,True,False,True,True,False,True,False
20394,566,Nigeria,,01234,Tomatoes,2010,28.0,28,,,Transport,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,60.0,True,False,True,True,False,True,False
20395,566,Nigeria,,01234,Tomatoes,2010,28.0,28%,,Transportation,Transport,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20396,566,Nigeria,,01651,"Pepper (<i>Piper</i> spp.), raw",2010,8.0,8,,,Farm,,,30,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,30.0,True,False,True,True,False,True,False
20397,566,Nigeria,,01651,"Pepper (<i>Piper</i> spp.), raw",2010,10.0,10,,,Transport,,,30,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,30.0,True,False,True,True,False,True,False
20398,566,Nigeria,,01651,"Pepper (<i>Piper</i> spp.), raw",2010,12.0,12,,,Farm,,,30,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,30.0,True,False,True,True,False,True,False
20399,566,Nigeria,,01651,"Pepper (<i>Piper</i> spp.), raw",2010,15.0,15,,,Transport,,,30,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",http://www.measurepostharvestlosses.com/sites/default/files/survtomatoeph.pdf,,,30.0,True,False,True,True,False,True,False
20400,566,Nigeria,,01652,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2010,8.0,8%,,Harvesting,Harvest,,,60,Survey,"Olayemi F. F.; Adegbola J. A.; Bamishaiye E. I.; Daura A. M., (2010), Assessment Of Post- Harvest Challenges Of Small Scale Farm Holders Of Tomatoes, Bell And Hot Pepper In Some Local Government Areas Of Kano State, Nigeria",,,,60.0,True,False,True,False,True,True,False
20401,566,Nigeria,,0112,Maize (corn),2010,6.97487,6.97487,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20402,566,Nigeria,,0112,Maize (corn),2010,4.89634,4.89634,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20403,566,Nigeria,,0112,Maize (corn),2010,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20404,566,Nigeria,,0112,Maize (corn),2010,2.37312,2.37312,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20405,566,Nigeria,,0112,Maize (corn),2010,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20406,566,Nigeria,,0113,Rice,2010,4.40406,4.40406,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20407,566,Nigeria,,0113,Rice,2010,0.944989,0.944989,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20408,566,Nigeria,,0113,Rice,2010,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20409,566,Nigeria,,0113,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20410,566,Nigeria,,0113,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20411,566,Nigeria,,0114,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20412,566,Nigeria,,0114,Sorghum,2010,2.5851,2.5851,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20413,566,Nigeria,,0114,Sorghum,2010,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20414,566,Nigeria,,0114,Sorghum,2010,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20415,566,Nigeria,,0118,Millet,2010,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20416,566,Nigeria,,0118,Millet,2010,0.760514,0.760514,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20417,566,Nigeria,,0118,Millet,2010,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20418,566,Nigeria,,0118,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20419,566,Nigeria,,0118,Millet,2010,0.979909,0.979909,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2010?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20420,566,Nigeria,,0112,Maize (corn),2010,11.5,10.0-13,,,Farm,,,450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,False
20421,566,Nigeria,"Rivers State A(Degema, Bonny, Port Harcourt); B(tai, omuma, oyigboo); C(ahoada West, Emohua)",0112,Maize (corn),2010,9.0,8.0-10,,,Storage,,Traditional Storage,450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,True
20422,566,Nigeria,,01313,Plantains and cooking bananas,2010,26.0,26-26,,,Farm,,"Poor cultural practices, not processed into flour, raw commodity left to rot",450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,True
20423,566,Nigeria,,01520.01,"Cassava, fresh",2010,26.5,23-30,,,Farm,,"Poor cultural practices, not processed into flour, raw commodity left to rot",450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,True
20424,566,Nigeria,,01540,Yams,2010,14.5,12.0-17,,,Farm,,"Poor cultural practices, not processed into flour, raw commodity left to rot",450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,True
20425,566,Nigeria,,01540,Yams,2010,22.5,20-25,,,Storage,,"Poor cultural practices, not processed into flour, raw commodity left to rot; Traditional Storage",450,Survey,"F.F. Olayemi; Adetayo Adegbola; Eunice I Bamishaiye; Awagu Fidelis, (2012), Assessment Of Post Harvest Losses Of Some Selected Crops In Eight Local Government Areas Of Rivers State, Nigeria",https://www.researchgate.net/publication/274427068_Assessment_of_Post_Harvest_Losses_of_Some_Selected_Crops_in_Eight_Local_Government_Areas_of_Rivers_State_Nigeria,,,450.0,True,False,True,True,False,True,True
20426,566,Nigeria,,01540,Yams,2010,7.5,5.0-10,,,Transport,,,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,False
20427,566,Nigeria,,0112,Maize (corn),2009,6.78179,6.78179,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20428,566,Nigeria,,0112,Maize (corn),2009,4.42483,4.42483,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2009?metric=prc&download=csv,,,,True,False,False,True,True,True,False
